snapped_at,price,market_cap,total_volume
2018-03-21 00:00:00 UTC,1.4980963207129026,0.0,73089826.65971924
2018-03-22 00:00:00 UTC,1.5208339465112668,0.0,65620871.89548961
2018-03-23 00:00:00 UTC,1.4786351941245839,0.0,58125465.74337738
2018-03-24 00:00:00 UTC,1.4596647048234992,0.0,60940264.30626046
2018-03-25 00:00:00 UTC,1.5304245903989349,0.0,109684133.8680017
2018-03-26 00:00:00 UTC,1.513190609113955,0.0,60672862.18699598
2018-03-27 00:00:00 UTC,1.5059211948209443,0.0,72784441.31736404
2018-03-28 00:00:00 UTC,1.5115125342895492,0.0,62258054.9806823
2018-03-29 00:00:00 UTC,1.671898853418267,0.0,150034244.26083988
2018-03-30 00:00:00 UTC,1.5784762694272483,0.0,130328546.0303966
2018-03-31 00:00:00 UTC,1.7253422578299409,0.0,154379520.13992018
2018-04-01 00:00:00 UTC,1.7520574233013142,0.0,119027576.98623367
2018-04-02 00:00:00 UTC,1.7008914606169185,0.0,125661823.28129637
2018-04-03 00:00:00 UTC,1.7294992147766775,0.0,108435932.75421873
2018-04-04 00:00:00 UTC,1.7218925015983768,0.0,110047796.81181177
2018-04-05 00:00:00 UTC,1.6668270201008841,0.0,109959146.57173516
2018-04-06 00:00:00 UTC,1.631342939370926,0.0,106670394.12512487
2018-04-07 00:00:00 UTC,1.6033055611517006,0.0,102402755.02056882
2018-04-08 00:00:00 UTC,1.6821180373006432,0.0,110573286.31489897
2018-04-09 00:00:00 UTC,1.7305681406388644,0.0,109635372.40665787
2018-04-10 00:00:00 UTC,1.719155786345531,0.0,109364007.66502428
2018-04-11 00:00:00 UTC,1.6885905746146035,0.0,107321839.99986108
2018-04-12 00:00:00 UTC,1.7294694595960578,0.0,111767074.58016883
2018-04-13 00:00:00 UTC,1.81033212067867,0.0,95113217.54374802
2018-04-14 00:00:00 UTC,1.8652992122080363,0.0,87045777.28064655
2018-04-15 00:00:00 UTC,1.7969053384774367,0.0,55586069.17637701
2018-04-16 00:00:00 UTC,1.8595055363330817,0.0,57980424.13805835
2018-04-17 00:00:00 UTC,1.7942833741848196,0.0,73533972.3814489
2018-04-18 00:00:00 UTC,1.7704547644708633,0.0,56517219.4241542
2018-04-19 00:00:00 UTC,1.826920604339689,0.0,55868289.0776562
2018-04-20 00:00:00 UTC,1.9216232565796256,0.0,61032356.00431607
2018-04-21 00:00:00 UTC,1.8960059810709733,0.0,34209521.44639633
2018-04-22 00:00:00 UTC,1.841237348969509,0.0,61115502.02849133
2018-04-23 00:00:00 UTC,2.005064499838764,0.0,98971934.57072791
2018-04-24 00:00:00 UTC,2.165322725666185,0.0,66596220.58664587
2018-04-25 00:00:00 UTC,2.2935278238792045,0.0,67337841.65626945
2018-04-26 00:00:00 UTC,1.99888303305125,0.0,67224974.10361616
2018-04-27 00:00:00 UTC,2.160443091043009,108022586.64076866,52037788.39326155
2018-04-28 00:00:00 UTC,2.1893278685219704,109466831.29167221,62247251.97888627
2018-04-29 00:00:00 UTC,2.3521409617047473,117607518.5134297,51961756.49044092
2018-04-30 00:00:00 UTC,2.3362265919272134,116811796.84167907,56030246.2617192
2018-05-01 00:00:00 UTC,2.7451660929513375,137258853.68078548,108222803.58966608
2018-05-02 00:00:00 UTC,2.633999058137397,131700479.70668148,74353412.22329834
2018-05-03 00:00:00 UTC,2.765715243871189,138286315.33660823,52316949.64207865
2018-05-04 00:00:00 UTC,2.6800137150537937,134001221.7554327,69901124.78537758
2018-05-05 00:00:00 UTC,2.679001139949427,133950592.79769933,49788314.8515351
2018-05-06 00:00:00 UTC,2.669296684602366,133465368.08945522,52530348.42221495
2018-05-07 00:00:00 UTC,2.663622533727865,133181659.41090001,45503778.497650884
2018-05-08 00:00:00 UTC,2.688481265671468,134424600.9798265,43415779.98614031
2018-05-09 00:00:00 UTC,2.7824961614343873,139125364.57095164,40325650.84232004
2018-05-10 00:00:00 UTC,3.4275866925843097,171380020.146554,121090123.89972806
2018-05-11 00:00:00 UTC,3.8696397622810847,193482762.0420067,149214734.2466467
2018-05-12 00:00:00 UTC,3.756378395709023,187819671.06113032,142486769.73245215
2018-05-13 00:00:00 UTC,3.676696074807251,183835539.0795775,120033558.16089658
2018-05-14 00:00:00 UTC,3.6442640188150497,182213929.79355624,49193812.33838378
2018-05-15 00:00:00 UTC,4.207529394495865,978441601.4265164,99011303.3496727
2018-05-16 00:00:00 UTC,4.3488541245068255,1011306017.14135,117863358.06941684
2018-05-17 00:00:00 UTC,4.279265344424737,995123466.5181965,109887235.91987284
2018-05-18 00:00:00 UTC,4.738689337560965,1101960402.2662914,138224719.30787808
2018-05-19 00:00:00 UTC,5.1238677088310345,1191531860.260942,154678996.40023193
2018-05-20 00:00:00 UTC,4.721692898757761,1098007958.6249208,210026223.21029872
2018-05-21 00:00:00 UTC,4.533574240367957,1054261830.1691312,176574738.61737722
2018-05-22 00:00:00 UTC,4.315848108540904,1003630619.992455,132990620.14845248
2018-05-23 00:00:00 UTC,4.034947766244568,938308537.8420072,99851476.89580877
2018-05-24 00:00:00 UTC,3.6008638985745223,837364331.6786214,122818128.51224159
2018-05-25 00:00:00 UTC,3.9323665781369574,914453754.5338868,86527351.58799604
2018-05-26 00:00:00 UTC,3.8035631031875825,884501099.0720782,38244400.40405586
2018-05-27 00:00:00 UTC,3.7778586543144392,878523647.7553685,51260542.704665534
2018-05-28 00:00:00 UTC,3.7812290044057426,879307407.1617833,43809238.73543864
2018-05-29 00:00:00 UTC,3.5138292050507087,817124814.154987,73234797.53172022
2018-05-30 00:00:00 UTC,3.718193259014468,864648734.6048105,85029099.9407215
2018-05-31 00:00:00 UTC,3.7685106228438325,876349806.0481066,77170102.88294497
2018-06-01 00:00:00 UTC,4.48045005363186,1041908044.9733474,129302895.09014957
2018-06-02 00:00:00 UTC,4.789476258335115,1113770667.0166185,110388120.95012495
2018-06-03 00:00:00 UTC,4.678015725670568,1087851032.9865353,85938142.37457688
2018-06-04 00:00:00 UTC,5.307944649706613,1234338105.9051452,132892046.59825225
2018-06-05 00:00:00 UTC,5.547076952680454,1289947222.6900725,165583680.86537716
2018-06-06 00:00:00 UTC,5.925577391375509,1377965758.1902394,172553654.4172166
2018-06-07 00:00:00 UTC,5.264527161777244,1224241568.855374,232891234.35498527
2018-06-08 00:00:00 UTC,5.593964143395986,1300850623.1583164,106579767.23996092
2018-06-09 00:00:00 UTC,5.644849371979786,1312683748.9374537,71416389.73710114
2018-06-10 00:00:00 UTC,5.35128298316122,1244416235.946008,64140386.577526696
2018-06-11 00:00:00 UTC,4.8505896900510255,1127982314.3731432,141935726.28931713
2018-06-12 00:00:00 UTC,4.953887709476817,1152003793.5060935,112519149.89072052
2018-06-13 00:00:00 UTC,4.5448376217904665,1056881077.6949915,70621848.3391214
2018-06-14 00:00:00 UTC,4.394661785630741,1021958377.9700869,84253115.64660428
2018-06-15 00:00:00 UTC,4.542625954605219,1056366764.667164,64087447.65103188
2018-06-16 00:00:00 UTC,4.330902105453625,1007131357.7095631,37756322.42673287
2018-06-17 00:00:00 UTC,4.339451720650223,1009119531.3858975,25332405.911180682
2018-06-18 00:00:00 UTC,4.331326331486291,1007230009.521553,19641539.890311595
2018-06-19 00:00:00 UTC,4.347592103745602,1011012540.0200113,31938062.48360205
2018-06-20 00:00:00 UTC,5.139001107648723,1195051062.5257142,127928691.45952944
2018-06-21 00:00:00 UTC,4.963084681740726,1154142507.089877,87406581.54352556
2018-06-22 00:00:00 UTC,4.920164252065332,1144161558.6500528,55980895.82651013
2018-06-23 00:00:00 UTC,4.349934738259626,1011557308.8975518,118564758.34208569
2018-06-24 00:00:00 UTC,4.206473631588134,978196088.6199942,63755802.747676514
2018-06-25 00:00:00 UTC,3.8218216683431145,888747044.3895131,122533950.48809527
2018-06-26 00:00:00 UTC,3.9612386522149747,921167822.5174297,74289269.37837285
2018-06-27 00:00:00 UTC,3.726159663183154,866501285.2400162,72055992.40189879
2018-06-28 00:00:00 UTC,3.9235009321979692,912392089.3624985,45810061.84779626
2018-06-29 00:00:00 UTC,3.7398195387314077,869677826.4483092,48152803.98232386
2018-06-30 00:00:00 UTC,3.926295588092828,913041973.7323568,47674625.211114034
2018-07-01 00:00:00 UTC,3.8136220960439244,886840271.5783886,80771022.09902802
2018-07-02 00:00:00 UTC,3.6765614380712566,854967446.196638,54883801.71611649
2018-07-03 00:00:00 UTC,3.8629318354749755,898307024.6040373,64965718.214410074
2018-07-04 00:00:00 UTC,3.729396297996127,867253949.7736925,60470789.208290406
2018-07-05 00:00:00 UTC,3.813896365768981,886904051.7410079,78587282.08222964
2018-07-06 00:00:00 UTC,3.7367537949487524,868964901.8374465,58483482.24784193
2018-07-07 00:00:00 UTC,3.65889284285128,850858695.673206,49517803.439664
2018-07-08 00:00:00 UTC,3.676041134781854,854846452.0606549,37705869.96698851
2018-07-09 00:00:00 UTC,3.5830469478714924,833221081.7702037,31507367.26551453
2018-07-10 00:00:00 UTC,3.281337385864663,763059911.3213813,46208897.70797827
2018-07-11 00:00:00 UTC,3.1578124090670125,734334746.3178585,80146919.87988766
2018-07-12 00:00:00 UTC,3.190607119421583,741961005.3190719,75381294.0811778
2018-07-13 00:00:00 UTC,3.063022254852994,712291732.0943669,57182093.35633199
2018-07-14 00:00:00 UTC,3.2094265901720114,746337386.6518172,56393828.53822036
2018-07-15 00:00:00 UTC,3.1651477616970656,736040548.8212862,31980526.128923975
2018-07-16 00:00:00 UTC,3.569488078697821,830068029.1295794,74118210.96511376
2018-07-17 00:00:00 UTC,3.5969073226939363,836444248.1621925,74501463.89602207
2018-07-18 00:00:00 UTC,3.6512642803426236,849084708.5615968,82375665.9467246
2018-07-19 00:00:00 UTC,3.5570820094618156,827183054.8103114,81334864.85306342
2018-07-20 00:00:00 UTC,3.744176900321017,870691110.8373164,137971444.48070434
2018-07-21 00:00:00 UTC,3.4438746314474487,766358874.5859389,63755492.57578411
2018-07-22 00:00:00 UTC,3.556603387303909,791444190.3180392,51222700.34936678
2018-07-23 00:00:00 UTC,3.514111612136694,781988576.3711927,46424484.236001715
2018-07-24 00:00:00 UTC,3.3771924928935158,751520225.0629457,64047545.58334929
2018-07-25 00:00:00 UTC,3.369321862635451,749768788.6744738,93106322.79491998
2018-07-26 00:00:00 UTC,3.3985449786897575,756271753.1339726,62778396.64902647
2018-07-27 00:00:00 UTC,3.3670830942492302,749270599.8016107,41278376.92744867
2018-07-28 00:00:00 UTC,3.364722857741982,748745380.8586984,33951709.47325428
2018-07-29 00:00:00 UTC,3.449040059363466,767508327.4400952,23522615.602712955
2018-07-30 00:00:00 UTC,3.3960131414034223,755708348.1959203,66071536.9646647
2018-07-31 00:00:00 UTC,3.2953514845536174,733308301.0650092,83527109.08509766
2018-08-01 00:00:00 UTC,3.0749773486933023,684268863.565283,83745335.42995599
2018-08-02 00:00:00 UTC,3.052050766381752,679167054.7892194,117436672.03001274
2018-08-03 00:00:00 UTC,2.7937804234237715,621694646.3685288,83844533.84511758
2018-08-04 00:00:00 UTC,2.764703584587872,615224232.7003545,77231518.19545849
2018-08-05 00:00:00 UTC,2.766736972143547,615676718.5674458,69124330.2555406
2018-08-06 00:00:00 UTC,2.860104443434878,636453604.4530059,74185830.46679386
2018-08-07 00:00:00 UTC,2.8093068744249994,625149717.9924961,104927329.70624001
2018-08-08 00:00:00 UTC,2.712017227015973,603500037.7119142,167893092.95985928
2018-08-09 00:00:00 UTC,2.425246625436555,539685520.922037,149954895.9012791
2018-08-10 00:00:00 UTC,2.3663217504892895,526573080.52210176,79017403.62983873
2018-08-11 00:00:00 UTC,2.3982783239553376,533684316.0628596,72568114.76337874
2018-08-12 00:00:00 UTC,2.214909026791958,492879494.9684636,20602974.82942231
2018-08-13 00:00:00 UTC,2.2284581877963543,495894564.00846183,34979270.150318556
2018-08-14 00:00:00 UTC,2.1054878236808343,468530202.6607945,37616619.12050186
2018-08-15 00:00:00 UTC,1.920361410076209,427334373.78518206,38826738.30218112
2018-08-16 00:00:00 UTC,1.9039160243142284,423532987.7403309,43646640.9840591
2018-08-17 00:00:00 UTC,1.9746589589587675,439262414.4233613,30858012.48271557
2018-08-18 00:00:00 UTC,2.253877565640159,501670072.3910746,61673493.13121055
2018-08-19 00:00:00 UTC,2.0644293917324505,459609556.7851822,55548121.841195375
2018-08-20 00:00:00 UTC,2.344698996224295,521577652.635737,87325517.30465093
2018-08-21 00:00:00 UTC,2.0775905032179685,462322264.97378874,50919965.500412725
2018-08-22 00:00:00 UTC,2.1576696609593835,480177711.12478703,47445597.12006558
2018-08-23 00:00:00 UTC,2.046040565930852,455222942.2827168,42097045.51234177
2018-08-24 00:00:00 UTC,2.086846726674664,467170590.5529036,20124295.272891805
2018-08-25 00:00:00 UTC,2.1173854580369724,470270174.81889534,44943814.81185616
2018-08-26 00:00:00 UTC,2.1019607948808345,467772439.69753426,30111116.372338332
2018-08-27 00:00:00 UTC,2.174591304186197,483599378.58266646,32903787.836252294
2018-08-28 00:00:00 UTC,2.394568575293528,532278076.8226169,63688375.883130245
2018-08-29 00:00:00 UTC,2.377399675734076,529330937.52834713,58683206.9151458
2018-08-30 00:00:00 UTC,2.2755497361381134,505551680.6892023,53144262.80394856
2018-08-31 00:00:00 UTC,2.157049059201476,480506077.4792497,59513922.96727855
2018-09-01 00:00:00 UTC,2.1283955557818306,478883491.8457568,39928665.07897041
2018-09-02 00:00:00 UTC,2.21396322976825,491758731.4394426,43751924.27843434
2018-09-03 00:00:00 UTC,2.1453304018372967,477105075.3972455,45719368.902272694
2018-09-04 00:00:00 UTC,2.1895634205363157,487134303.6152878,31264487.84988645
2018-09-05 00:00:00 UTC,2.114151541676668,470458123.355813,22227956.332067914
2018-09-06 00:00:00 UTC,1.8216097429810967,403461362.8832082,37631981.78116756
2018-09-07 00:00:00 UTC,1.7183541692655113,381762151.6017494,28689005.878876653
2018-09-08 00:00:00 UTC,1.6725394447181905,372467802.5998635,22761524.6295394
2018-09-09 00:00:00 UTC,1.5674307020150058,348797374.2768917,14092891.995979192
2018-09-10 00:00:00 UTC,1.5816991864547214,351979561.8385884,15005203.551629521
2018-09-11 00:00:00 UTC,1.6679958353259403,370224177.017421,28391419.68606223
2018-09-12 00:00:00 UTC,1.574368383278642,350328534.868667,18578333.37789542
2018-09-13 00:00:00 UTC,1.57043854969071,349482730.01753443,21688868.265233953
2018-09-14 00:00:00 UTC,1.5988279231058742,356002679.8389559,23931833.719428457
2018-09-15 00:00:00 UTC,1.7136414481894506,379403746.063654,63320717.70267244
2018-09-16 00:00:00 UTC,1.803669564613063,404452689.76561606,51184529.1930158
2018-09-17 00:00:00 UTC,1.839639881531807,409371565.4978942,40067244.409826756
2018-09-18 00:00:00 UTC,1.6668257414731362,370919562.453918,22497979.929132555
2018-09-19 00:00:00 UTC,1.7725127616214593,394430001.00318766,22738270.153362427
2018-09-20 00:00:00 UTC,1.7103036781053302,380590626.03045666,14029159.556964992
2018-09-21 00:00:00 UTC,1.7589184614801319,391408781.3532867,13267699.896356568
2018-09-22 00:00:00 UTC,1.8406420699897534,409594580.59018046,36407189.81114608
2018-09-23 00:00:00 UTC,1.7647791515704556,392712949.5773285,19650587.16594282
2018-09-24 00:00:00 UTC,1.771779837947443,394286763.1549634,13957954.517042633
2018-09-25 00:00:00 UTC,1.7218834931667453,383140075.415685,14409441.506835654
2018-09-26 00:00:00 UTC,1.653858925240493,368030082.48256415,18157019.983485118
2018-09-27 00:00:00 UTC,1.661539377678826,370978023.3964357,17891689.393044896
2018-09-28 00:00:00 UTC,1.711430905433114,380841465.7847365,23640563.534966517
2018-09-29 00:00:00 UTC,1.8200522985188605,405012777.8879774,49315447.921723306
2018-09-30 00:00:00 UTC,1.8459330833459058,410771979.7335797,38275506.24375439
2018-10-01 00:00:00 UTC,1.9390296165470882,431488574.28101945,22167806.246430933
2018-10-02 00:00:00 UTC,1.8355354378369348,409204956.5543308,19346643.026214242
2018-10-03 00:00:00 UTC,1.8825855852268096,418928191.297066,13343730.32368576
2018-10-04 00:00:00 UTC,1.8497108647761908,412880011.97579414,14344516.399684463
2018-10-05 00:00:00 UTC,1.7701896920325781,393916946.8603861,6766747.637009505
2018-10-06 00:00:00 UTC,1.7821463188708764,396456799.8231422,5573367.983891854
2018-10-07 00:00:00 UTC,1.8574837539445992,413342328.502927,7672190.5286470065
2018-10-08 00:00:00 UTC,1.899543061877165,422701329.45563906,7651011.2696023
2018-10-09 00:00:00 UTC,1.874538170055737,417128665.00941795,13600089.90935062
2018-10-10 00:00:00 UTC,1.922641655415666,424015319.5797341,8907178.499329524
2018-10-11 00:00:00 UTC,1.8785081401338204,414323978.7737126,10478935.793757856
2018-10-12 00:00:00 UTC,1.5464666290083737,340958461.5945073,17757284.865055166
2018-10-13 00:00:00 UTC,1.6020012282366705,356490287.75497115,12105269.219149224
2018-10-14 00:00:00 UTC,1.7095401221900568,380420713.3842271,10797032.12356293
2018-10-15 00:00:00 UTC,1.5801400849139149,351625569.09157807,4235554.746855723
2018-10-16 00:00:00 UTC,1.6663516686745494,370857460.44769126,29581295.558452886
2018-10-17 00:00:00 UTC,1.613930066625947,359108258.790837,9110193.252657179
2018-10-18 00:00:00 UTC,1.647747086298717,360772998.0637837,4037621.8049971
2018-10-19 00:00:00 UTC,1.592875876380916,354459640.55471665,4689196.569174006
2018-10-20 00:00:00 UTC,1.5907977863235623,362038213.5063838,10927507.360078119
2018-10-21 00:00:00 UTC,1.5502392230211763,344930470.34923863,6140582.601465225
2018-10-22 00:00:00 UTC,1.6023981269849603,356591136.880232,6208497.226776224
2018-10-23 00:00:00 UTC,1.5862623812973204,352987952.06667954,7632377.408812383
2018-10-24 00:00:00 UTC,1.6636027117111805,370198348.7619737,8760835.510596087
2018-10-25 00:00:00 UTC,1.679189047838718,373666746.50925106,8078281.844314376
2018-10-26 00:00:00 UTC,1.6100064037835335,358319714.9843161,7132970.711960509
2018-10-27 00:00:00 UTC,1.545954599818612,355435657.68797296,6613513.616846026
2018-10-28 00:00:00 UTC,1.4865232665765147,330792334.2297585,5366258.975179251
2018-10-29 00:00:00 UTC,1.6051307604527432,335668422.63916314,3217409.6894174907
2018-10-30 00:00:00 UTC,1.506738024597082,335288606.8191899,7287960.847782125
2018-10-31 00:00:00 UTC,1.5212613151125534,338572946.3312766,3735403.983241388
2018-11-01 00:00:00 UTC,1.5196176889509303,338157635.37706196,3541835.3971237377
2018-11-02 00:00:00 UTC,1.5777877559491644,351152114.31086653,7109878.335770479
2018-11-03 00:00:00 UTC,1.5127656182878921,336642119.827274,7691977.067341224
2018-11-04 00:00:00 UTC,1.5188210568475162,337970124.1869155,6065209.727720665
2018-11-05 00:00:00 UTC,1.4991897561399377,333586687.4823119,7199720.197696266
2018-11-06 00:00:00 UTC,1.5347450307366972,341523893.98605925,7922707.90922148
2018-11-07 00:00:00 UTC,1.5833269413647324,352210102.948237,11438943.277660972
2018-11-08 00:00:00 UTC,1.5484626348830428,344368152.48934853,10107665.463615676
2018-11-09 00:00:00 UTC,1.5615202908092891,346754185.6323355,17370188.47007142
2018-11-10 00:00:00 UTC,1.520603297968066,335496714.3352041,8644777.66859754
2018-11-11 00:00:00 UTC,1.573732855345943,349339388.99011797,6372889.127494842
2018-11-12 00:00:00 UTC,1.565773716670007,348428648.4781639,6633074.403624736
2018-11-13 00:00:00 UTC,1.5539895158437924,345806332.67125046,7002645.402092555
2018-11-14 00:00:00 UTC,1.5126169471746063,336629229.5661309,8500087.722385261
2018-11-15 00:00:00 UTC,1.3627523650564868,303250693.06749886,20400250.241808206
2018-11-16 00:00:00 UTC,1.3268048504302992,292786566.77415645,14018842.435643803
2018-11-17 00:00:00 UTC,1.294082398788315,51699591.93223825,8331431.4073682865
2018-11-18 00:00:00 UTC,1.3183800863602297,52700497.713988215,9361368.462280223
2018-11-19 00:00:00 UTC,1.4775587933004586,59126368.657389574,23127206.447520107
2018-11-20 00:00:00 UTC,1.357636712051142,54401009.04067799,25817892.179789685
2018-11-21 00:00:00 UTC,1.224543229540313,48940643.61224838,28243755.270475164
2018-11-22 00:00:00 UTC,1.2694733420367896,50729820.99004798,17216825.561141845
2018-11-23 00:00:00 UTC,1.1728192647911588,47185415.91412155,9516208.390624
2018-11-24 00:00:00 UTC,1.1745542855691233,46962086.54448169,11228428.071125647
2018-11-25 00:00:00 UTC,1.1152487305936356,44590878.47045229,15341499.031528855
2018-11-26 00:00:00 UTC,1.1098184290160915,44373759.265507504,16629101.046802694
2018-11-27 00:00:00 UTC,1.068760570120981,43384328.46669116,15491335.772782223
2018-11-28 00:00:00 UTC,1.066241210042422,43047833.426913135,7871716.409220149
2018-11-29 00:00:00 UTC,1.1337404264077746,45305791.65319142,14285863.383353744
2018-11-30 00:00:00 UTC,1.123620725029802,44900247.56491409,12410085.188345239
2018-12-01 00:00:00 UTC,1.0770298647017065,42933633.738446586,7603464.561073804
2018-12-02 00:00:00 UTC,1.163806970623581,46963303.44337572,10918005.529409405
2018-12-03 00:00:00 UTC,1.22017257272575,48501879.90410423,18674503.942196254
2018-12-04 00:00:00 UTC,1.2592469757178166,50678064.75758901,25087433.75435846
2018-12-05 00:00:00 UTC,1.2672133360326598,50384515.81322594,13344069.57048709
2018-12-06 00:00:00 UTC,1.1465931857376697,45889911.55123067,10756071.242572509
2018-12-07 00:00:00 UTC,1.1272873646745203,45607835.43943788,25460955.02160206
2018-12-08 00:00:00 UTC,1.1410899150645688,45678073.62341891,40414020.42867303
2018-12-09 00:00:00 UTC,1.0960309837499385,43839826.00903906,19246916.307934817
2018-12-10 00:00:00 UTC,1.0998031287879206,44006193.722743504,21792270.439773615
2018-12-11 00:00:00 UTC,1.094310717784933,43751784.1610408,21279006.846272897
2018-12-12 00:00:00 UTC,1.0708717184961227,42809578.37711543,18734383.930475947
2018-12-13 00:00:00 UTC,1.096041636772362,43786387.70246344,14075886.872873241
2018-12-14 00:00:00 UTC,1.0585561159566272,42513486.67186789,6799328.617003825
2018-12-15 00:00:00 UTC,1.0485972609076477,41886537.55488599,7735996.527476065
2018-12-16 00:00:00 UTC,1.0391876183092617,41612510.155305475,5935485.821565694
2018-12-17 00:00:00 UTC,1.0418367860824322,41838803.80097928,7610787.054642958
2018-12-18 00:00:00 UTC,1.109599683589293,44365013.188982345,16831806.39710279
2018-12-19 00:00:00 UTC,1.1250101361404703,44981167.772290796,19112340.109198358
2018-12-20 00:00:00 UTC,1.1176712175453292,44889112.7479299,29779948.790664088
2018-12-21 00:00:00 UTC,1.1862575455985032,47363439.75775375,29713318.832259867
2018-12-22 00:00:00 UTC,1.1421237929500048,45724167.390612744,37530299.43024258
2018-12-23 00:00:00 UTC,1.2025148915264128,48289683.98482033,26474125.371873926
2018-12-24 00:00:00 UTC,1.2048431854946948,48165990.27122076,22836006.14988093
2018-12-25 00:00:00 UTC,1.1631043752912307,46708332.43873872,45828672.34947519
2018-12-26 00:00:00 UTC,1.0911859404343902,43500062.048045084,32380356.4826545
2018-12-27 00:00:00 UTC,1.0793288544060093,43161169.55031696,26512283.761437364
2018-12-28 00:00:00 UTC,1.050644293502988,41537513.096023,24595881.718466192
2018-12-29 00:00:00 UTC,1.0957650173146634,43811863.11079044,38377596.9889688
2018-12-30 00:00:00 UTC,1.0491776992787918,43118637.43267294,34678140.446402214
2018-12-31 00:00:00 UTC,1.0848707002343503,43358579.07573607,53442817.57126735
2019-01-01 00:00:00 UTC,1.061511497105449,42442308.03761746,53704022.08698273
2019-01-02 00:00:00 UTC,1.0992785767017552,44020507.14729281,51958920.4372613
2019-01-03 00:00:00 UTC,1.1330739937054624,45303584.18292612,65217630.36297427
2019-01-04 00:00:00 UTC,1.0740470812379044,42934512.32650831,16574601.6154413
2019-01-05 00:00:00 UTC,1.083890601377269,43368154.26959026,19038969.728938274
2019-01-06 00:00:00 UTC,1.0773158171657695,43047289.37203734,18857095.619903304
2019-01-07 00:00:00 UTC,1.0991000107103768,44133447.71801664,18862844.601616614
2019-01-08 00:00:00 UTC,1.0980087415249506,43555783.16036163,16701519.154485244
2019-01-09 00:00:00 UTC,1.087512263130967,43507866.651094295,14049416.185546584
2019-01-10 00:00:00 UTC,1.092325528152805,43728462.879786104,17026326.164539434
2019-01-11 00:00:00 UTC,1.0288817058591189,41322121.73142812,27441993.309382133
2019-01-12 00:00:00 UTC,1.0348842594096705,41367922.22731598,14159697.56521385
2019-01-13 00:00:00 UTC,1.0530169039765949,42094079.83404198,16239944.693122752
2019-01-14 00:00:00 UTC,1.0399568566622197,41706377.93718166,10629937.883158898
2019-01-15 00:00:00 UTC,1.0346256123323434,41385779.92587904,12537541.88863234
2019-01-16 00:00:00 UTC,1.0360818232864184,41572136.37661714,9654723.25741771
